fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
Lynx1 Capital Management LP,0001910456,C4 THERAPEUTICS INC,CCCC,12529R107,7098133,11357013,4.0672,10.2323,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,TSCAN THERAPEUTICS INC,TCRX,89854M101,5357347,7393139,2.6476,4.1313,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,PRECISION BIOSCIENCES INC,DTIL,74019P207,766051,3654063,1.3086,11.2111,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,IBIO INC,IBIO,451033708,862279,3466362,1.2414,8.7434,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,PASSAGE BIO INC,PASG,702712100,9256953,3268630,1.1706,14.9041,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,UPSTREAM BIO INC,UPB,91678A107,219247,1341792,0.4805,0.4089,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,NEUPHORIA THERAPEUTICS INC,,64136E102,45806,263843,0.0945,0.0,2025-03-31,2025-05-15,
Lynx1 Capital Management LP,0001910456,DESIGN THERAPEUTICS INC,DSGN,25056L103,65954,254582,0.0912,0.1162,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,VOR BIOPHARMA INC,VOR,929033108,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,REPARE THERAPEUTICS INC,RPTX,760273102,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,ALLAKOS INC,ALLK,01671P100,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,CARIBOU BIOSCIENCES INC,CRBU,142038108,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,CENTESSA PHARMACEUTICALS PLC,CNTA,152309100,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,KEROS THERAPEUTICS INC,KROS,492327101,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,NUVALENT INC,NUVL,670703107,5269433,373708188,17.1159,7.3588,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,ARCELLX INC,ACLX,03940C100,4492032,294677299,13.4963,8.1294,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,REVOLUTION MEDICINES INC,RVMD,76155X100,6178111,218458005,10.0054,3.2837,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,BEIGENE LTD,BGNE,07725L102,666024,181271752,8.3023,0.0479,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,MERUS N V,MRUS,N5749R100,3369699,141830631,6.4959,4.8824,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,TARSUS PHARMACEUTICALS INC,TARS,87650L103,2610197,134085820,6.1412,6.6341,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,4394556,96680232,4.428,4.6195,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,JANUX THERAPEUTICS INC,JANX,47103J105,3329909,89907543,4.1178,5.3889,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,CRINETICS PHARMACEUTICALS IN,CRNX,22663K107,1946168,65274475,2.9896,2.0904,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,VAXCYTE INC,PCVX,92243G108,1696481,64059123,2.9339,1.2503,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,DISC MEDICINE INC,IRON,254604101,1210971,60112600,2.7532,3.6338,2025-03-31,2025-05-15,BLANK CHECKS
Paradigm Biocapital Advisors LP,0001855655,COGENT BIOSCIENCES INC,COGT,19240Q201,8963655,53692293,2.4591,7.9109,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,LENZ THERAPEUTICS INC,LENZ,52635N103,1511932,38871772,1.7803,5.4927,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,APOGEE THERAPEUTICS INC,APGE,03770N101,961707,35929374,1.6456,1.6526,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,ARGENX SE,ARGX,04016X101,59679,35321911,1.6177,0.0997,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,CYTOKINETICS INC,CYTK,23282W605,858664,34509706,1.5806,0.7246,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,INSMED INC,INSM,457669307,451359,34434178,1.5771,0.2496,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,SPYRE THERAPEUTICS INC,SYRE,00773J202,2127205,34322453,1.572,0.6147,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,METSERA INC,MTSR,59267L107,1191462,32431596,1.4854,1.6016,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,VIRIDIAN THERAPEUTICS INC,VRDN,92790C104,2095079,28241665,1.2935,2.5756,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
Paradigm Biocapital Advisors LP,0001855655,OLEMA PHARMACEUTICALS INC,OLMA,68062P106,6741172,25346807,1.1609,11.4756,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,MOONLAKE IMMUNOTHERAPEUTICS,MLTX,61559X104,627423,24513417,1.1227,0.9922,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,ARCUTIS BIOTHERAPEUTICS INC,ARQT,03969K108,1465334,22917824,1.0496,1.1626,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,Y-MABS THERAPEUTICS INC,YMAB,984241109,4236346,18767013,0.8595,9.3923,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,ERASCA INC,ERAS,29479A108,10802354,14799225,0.6778,0.3814,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,500000,11000000,0.5038,0.5256,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,OCULAR THERAPEUTIX INC,OCUL,67576A100,1314018,9631752,0.4411,0.7757,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,IMMATICS N.V,IMTX,N44445109,1907108,8601057,0.3939,1.8035,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,PLIANT THERAPEUTICS INC,PLRX,729139105,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,TECTONIC THERAPEUTIC INC,TECX,878972108,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,VERA THERAPEUTICS INC,VERA,92337R101,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,AGIOS PHARMACEUTICALS INC,AGIO,00847X104,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,SCHOLAR ROCK HLDG CORP,SRRK,80706P103,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,ORUKA THERAPEUTICS INC,ORKA,687604108,0,0,0.0,0.0,2025-03-31,2025-05-15,
Perceptive Advisors LLC,0001224962,VERONA PHARMA PLC,VRNA,925050106,6563340,416706457,14.6821,0.966,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ARCELLX INC,ACLX,03940C100,2926478,191976957,6.764,5.2962,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,AMICUS THERAPEUTICS INC,FOLD,03152W109,21464527,175150540,6.1712,6.976,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,6547328,144041216,5.0751,6.8825,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,RHYTHM PHARMACEUTICALS INC,RYTM,76243J105,2548445,134991132,4.7562,4.0414,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,NUVALENT INC,NUVL,670703107,1633968,115881011,4.0829,2.2818,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,SOLENO THERAPEUTICS INC,SLNO,834203309,1506602,107646713,3.7928,3.2625,2025-03-31,2025-05-15,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
Perceptive Advisors LLC,0001224962,INTRA-CELLULAR THERAPIES INC,ITCI,46116X101,786358,103736347,3.655,0.7625,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,MEIRAGTX HLDGS PLC,MGTX,G59665102,12581103,85254892,3.0038,15.9189,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ARTIVION INC,CRY,228903100,2793703,68669220,2.4195,7.3788,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,ALDEYRA THERAPEUTICS INC,ALDX,01438T106,9275851,53336143,1.8792,15.5937,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,PROTAGONIST THERAPEUTICS INC,PTGX,74366E102,1091271,52773866,1.8594,1.7332,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,EVOLUS INC,EOLS,30052C107,4129142,49673578,1.7502,6.4825,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,IMMUNOVANT INC,IMVT,45258J102,2844072,48605190,1.7125,1.9358,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,SOLID BIOSCIENCES INC,SLDB,83422E204,11906646,44054590,1.5522,29.171,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,CENTESSA PHARMACEUTICALS PLC,CNTA,152309100,3040395,43720880,1.5404,2.2854,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,12711788,42330254,1.4914,3.9371,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,IMMATICS N.V,IMTX,N44445109,9383456,42319387,1.4911,8.8737,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,APOGEE THERAPEUTICS INC,APGE,03770N101,1122767,41946575,1.4779,1.9293,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,AXSOME THERAPEUTICS INC,AXSM,05464T104,355107,41416129,1.4592,0.7266,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,INSMED INC,INSM,457669307,509300,38854497,1.369,0.2816,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,SPYRE THERAPEUTICS INC,SYRE,00773J202,2313272,37324644,1.3151,0.6685,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,PRAXIS PRECISION MEDICINES I,PRAX,74006W207,980894,37146456,1.3088,4.6585,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ARGENX SE,ARGX,04016X101,59510,35221886,1.241,0.0995,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ASTRIA THERAPEUTICS INC,ATXS,04635X102,6485420,34632142,1.2202,11.5479,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,AKERO THERAPEUTICS INC,AKRO,00973Y108,792960,32099021,1.131,1.0081,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,MERUS N V,MRUS,N5749R100,690485,29062514,1.024,1.0004,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,AMYLYX PHARMACEUTICALS INC,AMLX,03237H101,7874348,27875192,0.9821,9.1886,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ADMA BIOLOGICS INC,ADMA,000899104,1373233,27244943,0.9599,0.5775,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,BETA BIONICS INC,BBNX,08659B102,2203840,26975001,0.9504,7.1752,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,VAXCYTE INC,PCVX,92243G108,706567,26679970,0.94,0.5207,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,JANUX THERAPEUTICS INC,JANX,47103J105,970412,26201124,0.9232,1.5705,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,DYNE THERAPEUTICS INC,DYN,26818M108,2313403,24198195,0.8526,2.1048,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CELCUITY INC,CELC,15102K100,2362279,23882641,0.8415,5.4869,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,ZYMEWORKS INC,ZYME,98985Y108,1864672,22208244,0.7825,2.4806,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,INTUITIVE SURGICAL INC,ISRG,46120E602,40619,20117372,0.7088,0.0114,2025-03-31,2025-05-15,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Perceptive Advisors LLC,0001224962,ORCHESTRA BIOMED HLDGS INC,OBIO,68572M106,4592556,19656140,0.6926,12.0113,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,INSULET CORP,PODD,45784P101,71597,18802088,0.6625,0.1019,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,REPLIGEN CORP,RGEN,759916109,129801,16515879,0.5819,0.2313,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,BRIGHT MINDS BIOSCIENCES INC,DRUG,10919W405,444649,16038489,0.5651,9.963,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,MADRIGAL PHARMACEUTICALS INC,MDGL,558868105,46500,15402195,0.5427,0.2105,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,INHIBRX BIOSCIENCES INC,INBX,45720N103,1064026,14885723,0.5245,7.3503,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,BOSTON SCIENTIFIC CORP,BSX,101137107,130000,13114400,0.4621,0.0088,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,SIONNA THERAPEUTICS INC,SION,829401108,1251101,13086516,0.4611,4.7041,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,INHIBIKASE THERAPEUTICS INC,IKT,45719W205,5925000,12975750,0.4572,6.6174,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,VIKING THERAPEUTICS INC,VKTX,92686J106,509005,12292471,0.4331,0.4542,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,DEXCOM INC,DXCM,252131107,178000,12155620,0.4283,0.0455,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,NEUROCRINE BIOSCIENCES,NBIX,64125C109,100050,11065530,0.3899,0.1004,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,500000,11000000,0.3876,0.5256,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,XENON PHARMACEUTICALS INC,XENE,98420N105,325324,10914620,0.3846,0.4134,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ACRIVON THERAPEUTICS INC,ACRV,004890109,5360858,10882542,0.3834,14.0181,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,NAUTILUS BIOTECHNOLOGY INC,NAUT,63909J108,12594211,10843615,0.3821,10.0819,2025-03-31,2025-05-15,LABORATORY ANALYTICAL INSTRUMENTS
Perceptive Advisors LLC,0001224962,AQUESTIVE THERAPEUTICS INC,AQST,03843E104,3727208,10808903,0.3808,3.903,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CONTINEUM THERAPEUTICS INC,CTNM,21217B100,1441249,10059918,0.3544,5.5714,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CARGO THERAPEUTICS INC,CRGX,14179K101,2431085,9894515,0.3486,5.0804,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,OUTSET MED INC,OM,690145206,833333,9216662,0.3247,1.6041,2025-03-31,2025-05-15,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
Perceptive Advisors LLC,0001224962,VIRIDIAN THERAPEUTICS INC,VRDN,92790C104,659662,8892244,0.3133,0.811,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,EYEPOINT PHARMACEUTICALS INC,EYPT,30233G209,1537274,8332025,0.2936,2.2034,2025-03-31,2025-05-15,LABORATORY ANALYTICAL INSTRUMENTS
Perceptive Advisors LLC,0001224962,ADAGIO MED HLDGS INC,ADGM,00534B100,9812419,7898997,0.2783,63.8184,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,ANTERIS TECHNOLOGIES GLOBAL,AVR,03675P102,2140000,7789600,0.2745,9.0767,2025-03-31,2025-05-15,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Perceptive Advisors LLC,0001224962,DISC MEDICINE INC,IRON,254604101,150000,7446000,0.2623,0.4501,2025-03-31,2025-05-15,BLANK CHECKS
Perceptive Advisors LLC,0001224962,ADAPTIVE BIOTECHNOLOGIES COR,ADPT,00650F109,930972,6917122,0.2437,0.624,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,OCULAR THERAPEUTIX INC,OCUL,67576A100,915775,6712631,0.2365,0.5406,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,DELCATH SYS INC,DCTH,24661P807,462422,5886632,0.2074,1.3348,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,RAPT THERAPEUTICS INC,RAPT,75382E109,4418947,5391115,0.1899,8.2056,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,KESTRA MED TECHNOLOGIES LTD,KMTS,G52441105,200000,4984000,0.1756,0.4038,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,HELIX ACQUISITION CORP II,HLXB,G4444H101,398000,4497400,0.1585,2.1048,2025-03-31,2025-05-15,BLANK CHECKS
Perceptive Advisors LLC,0001224962,ONKURE THERAPEUTICS INC,OKUR,68277Q105,1004439,4319088,0.1522,7.4822,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,OPUS GENETICS INC,OCUP,67577R102,4325000,4246285,0.1496,16.7459,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,AVALO THERAPEUTICS INC,AVTX,05338F306,520000,4165200,0.1468,4.9454,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,NURIX THERAPEUTICS INC,NRIX,67080M103,297553,3534930,0.1245,0.3561,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,MEREO BIOPHARMA GROUP PLC,MREO,589492107,876961,1973162,0.0695,0.1118,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,LYRA THERAPEUTICS INC,LYRA,55234L105,12757562,1607453,0.0566,19.4008,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,KALA BIO INC,KALA,483119202,277610,1590705,0.056,4.3747,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ATHIRA PHARMA INC,ATHA,04746L104,5402964,1539304,0.0542,13.8387,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,BIODESIX INC,BDSX,09075X108,2173880,1358675,0.0479,1.4834,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,SCPHARMACEUTICALS INC,SCPH,810648105,500000,1315000,0.0463,1.1231,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,TRAWS PHARMA INC,TRAW,68232V884,421781,970096,0.0342,1.6664,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ROCKET PHARMACEUTICALS INC,RCKT,77313F106,140726,938642,0.0331,0.1278,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CULLINAN THERAPEUTICS INC,CGEM,230031106,80100,606357,0.0214,0.1367,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,LEXEO THERAPEUTICS INC,LXEO,52886X107,139835,485227,0.0171,0.4223,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,APPLIED THERAPEUTICS INC,APLT,03828A101,860000,420454,0.0148,0.6413,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,NANOBIOTIX,NBTX,63009J107,105053,376090,0.0133,0.2223,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ENSYSCE BIOSCIENCES INC,,293602504,86666,221865,0.0078,0.0,2025-03-31,2025-05-15,
Perceptive Advisors LLC,0001224962,APYX MEDICAL CORPORATION,APYX,03837C106,150000,205500,0.0072,0.422,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,REVOLUTION MEDICINES INC,,76155X118,250000,9500,0.0003,0.0,2025-03-31,2025-05-15,
Perceptive Advisors LLC,0001224962,SURROZEN INC,SRZNW,86889P117,166666,5000,0.0002,5.6824,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,PYXIS ONCOLOGY INC,PYXS,747324101,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,TRINITY BIOTECH PLC,TRIB,896438504,0,0,0.0,0.0,2025-03-31,2025-05-15,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
