fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
Logos Global Management LP,0001792126,GLYCOMIMETICS INC,GLYC,38000Q102,5400000,1344600,0.1573,8.3742,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,NUVATION BIO INC,NUVB-WT,67080N119,66666,15333,0.0018,0.0248,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,BEAM THERAPEUTICS INC,BEAM,07373V105,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Logos Global Management LP,0001792126,CELLDEX THERAPEUTICS INC NEW,CLDX,15117B202,0,0,0.0,0.0,2024-12-31,2025-02-14,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
Logos Global Management LP,0001792126,BOUNDLESS BIO INC,BOLD,10170A100,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,CYBIN INC,CYBN,23256X407,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,SILENCE THERAPEUTICS PLC,SLN,82686Q101,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,FULCRUM THERAPEUTICS INC,FULC,359616109,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,ROCKET PHARMACEUTICALS INC,RCKT,77313F106,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,LINEAGE CELL THERAPEUTICS IN,LCTX,53566P109,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Logos Global Management LP,0001792126,SKYE BIOSCIENCE INC,SKYE,83086J200,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,GALAPAGOS NV,GLPG,36315X101,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,COGENT BIOSCIENCES INC,COGT,19240Q201,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,ORUKA THERAPEUTICS INC,ORKA,687604108,0,0,0.0,0.0,2024-12-31,2025-02-14,
Logos Global Management LP,0001792126,ENGENE HOLDINGS INC,ENGN,29286M105,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Logos Global Management LP,0001792126,NEXTCURE INC,NXTC,65343E108,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,APELLIS PHARMACEUTICALS INC,APLS,03753U106,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,IO BIOTECH INC,IOBT,449778109,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,IONIS PHARMACEUTICALS INC,IONS,462222100,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,NEUMORA THERAPEUTICS INC.,NMRA,640979100,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Logos Global Management LP,0001792126,NUVALENT INC,NUVL,670703107,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,SAREPTA THERAPEUTICS INC,SRPT,803607100,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,BICARA THERAPEUTICS INC,BCAX,055477103,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,ADVERUM BIOTECHNOLOGIES INC,ADVM,00773U207,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Logos Global Management LP,0001792126,AVALO THERAPEUTICS INC,AVTX,05338F306,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,BICYCLE THERAPEUTICS PLC,BCYC,088786108,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Logos Global Management LP,0001792126,COMPASS PATHWAYS PLC,CMPS,20451W101,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,MERUS N V,MRUS,N5749R100,1580841,66474364,24.9237,2.3161,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,STOKE THERAPEUTICS INC,STOK,86150R107,5187191,57214717,21.4519,9.2068,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,GH RESEARCH PLC,GHRS,G3855L106,4858994,34012958,12.7527,9.3392,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,C4 THERAPEUTICS INC,CCCC,12529R107,6852744,24669878,9.2497,9.8421,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,ALLOGENE THERAPEUTICS INC,ALLO,019770106,10874723,23163160,8.6847,5.1985,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,TSCAN THERAPEUTICS INC,TCRX,89854M101,5357347,16286335,6.1064,4.5133,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,CULLINAN THERAPEUTICS INC,CGEM,230031106,1257795,15319943,5.744,2.1561,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,KEROS THERAPEUTICS INC,KROS,492327101,544001,8611536,3.2288,1.5068,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,PASSAGE BIO INC,PASG,702712100,9256953,5249618,1.9683,14.9878,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,ALLAKOS INC,ALLK,01671P100,3628144,4390054,1.646,4.0755,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,UPSTREAM BIO INC,,91678A107,240042,3946290,1.4796,0.0,2024-12-31,2025-02-14,
Lynx1 Capital Management LP,0001910456,PRECISION BIOSCIENCES INC,DTIL,74019P207,766051,2918654,1.0943,11.2111,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,IBIO INC,IBIO,451033708,862279,2112584,0.7921,9.4424,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,CARIBOU BIOSCIENCES INC,CRBU,142038108,680189,1081501,0.4055,0.752,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,VOR BIOPHARMA INC,VOR,929033108,637218,707312,0.2652,0.9307,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,CENTESSA PHARMACEUTICALS PLC,CNTA,152309100,17400,291450,0.1093,0.015,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,NEUPHORIA THERAPEUTICS INC,,64136E102,45806,157115,0.0589,0.0,2024-12-31,2025-02-14,
Lynx1 Capital Management LP,0001910456,REPARE THERAPEUTICS INC,RPTX,760273102,79176,103721,0.0389,0.1865,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,VYNE THERAPEUTICS INC,VYNE,92941V308,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,KODIAK SCIENCES INC,KOD,50015M109,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,KINIKSA PHARMACEUTICALS INTL,KNSA,G52694109,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,CENTURY THERAPEUTICS INC,IPSC,15673T100,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Lynx1 Capital Management LP,0001910456,TENAX THERAPEUTICS INC,TENX,88032L605,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,PIERIS PHARMACEUTICALS INC,PVLA,720795202,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Lynx1 Capital Management LP,0001910456,BIONOMICS LIMITED,BNOX,09063M205,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,NUVALENT INC,NUVL,670703107,5363379,419845308,14.6079,8.1661,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,ARCELLX INC,ACLX,03940C100,4371601,335258081,11.6648,8.1223,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,ARGENX SE,ARGX,04016X101,481305,296002575,10.299,0.801,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,REVOLUTION MEDICINES INC,RVMD,76155X100,6553111,286633075,9.973,3.9277,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,JANUX THERAPEUTICS INC,JANX,47103J105,3515986,188245890,6.5498,6.4362,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,TARSUS PHARMACEUTICALS INC,TARS,87650L103,2531896,140191082,4.8778,6.5966,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,4493929,119987904,4.1748,4.7903,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,VAXCYTE INC,PCVX,92243G108,1422787,116469344,4.0524,1.1503,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,BEIGENE LTD,BGNE,07725L102,616024,113785793,3.959,0.5817,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,CRINETICS PHARMACEUTICALS IN,CRNX,22663K107,1910761,97697210,3.3992,2.3857,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,MOONLAKE IMMUNOTHERAPEUTICS,MLTX,61559X104,1772211,95965226,3.339,2.8176,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,DISC MEDICINE INC,IRON,254604101,1497720,94955448,3.3038,5.0032,2024-12-31,2025-02-14,BLANK CHECKS
Paradigm Biocapital Advisors LP,0001855655,MERUS N V,MRUS,N5749R100,1689922,71061220,2.4725,2.4759,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,VERA THERAPEUTICS INC,VERA,92337R101,1437339,60785066,2.1149,2.6182,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,APOGEE THERAPEUTICS INC,APGE,03770N101,1283766,58154600,2.0234,2.3259,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,OLEMA PHARMACEUTICALS INC,OLMA,68062P106,7304970,42587975,1.4818,12.7569,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,PLIANT THERAPEUTICS INC,PLRX,729139105,3197050,42105149,1.465,5.2643,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,IMMATICS N.V,IMTX,N44445109,5414409,38496448,1.3394,5.1074,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,COGENT BIOSCIENCES INC,COGT,19240Q201,4917412,38355814,1.3345,4.4637,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,SPYRE THERAPEUTICS INC,SYRE,00773J202,1527205,35553332,1.237,3.001,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,VIRIDIAN THERAPEUTICS INC,VRDN,92790C104,1820079,34890914,1.214,2.7403,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
Paradigm Biocapital Advisors LP,0001855655,Y-MABS THERAPEUTICS INC,YMAB,984241109,4236346,33170589,1.1541,9.4928,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,ERASCA INC,ERAS,29479A108,10752354,26988409,0.939,3.8077,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,TECTONIC THERAPEUTIC INC,TECX,878972108,485105,22397298,0.7793,3.2935,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,LENZ THERAPEUTICS INC,LENZ,52635N103,770455,22243036,0.7739,2.8354,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,SCHOLAR ROCK HLDG CORP,SRRK,80706P103,400000,17288000,0.6015,0.4122,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,ORUKA THERAPEUTICS INC,ORKA,687604108,819660,15893207,0.553,2.0423,2024-12-31,2025-02-14,
Paradigm Biocapital Advisors LP,0001855655,AGIOS PHARMACEUTICALS INC,AGIO,00847X104,276439,9083786,0.3161,0.4855,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,PERSPECTIVE THERAPEUTICS INC,ISR,46489V302,0,0,0.0,0.0,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Paradigm Biocapital Advisors LP,0001855655,VAXCYTE INC,PCVX,92243G108,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,KURA ONCOLOGY INC,KURA,50127T109,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,IMMUNOVANT INC,IMVT,45258J102,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,ARCELLX INC,ACLX,03940C100,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,COMPASS PATHWAYS PLC,CMPS,20451W101,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,ARVINAS INC,ARVN,04335A105,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Paradigm Biocapital Advisors LP,0001855655,CULLINAN THERAPEUTICS INC,CGEM,230031106,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Paradigm Biocapital Advisors LP,0001855655,KEROS THERAPEUTICS INC,KROS,492327101,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,VERONA PHARMA PLC,VRNA,925050106,6392106,296849403,8.1807,0.9805,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ARCELLX INC,ACLX,03940C100,3478888,266795921,7.3524,6.4637,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,AMICUS THERAPEUTICS INC,FOLD,03152W109,24245952,228396868,6.2942,7.9576,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,RHYTHM PHARMACEUTICALS INC,RYTM,76243J105,3680473,206032879,5.6779,6.0119,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,NUVALENT INC,NUVL,670703107,2619977,205091800,5.652,3.9891,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,22112266,163630768,4.5094,7.2913,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,VAXCYTE INC,PCVX,92243G108,1718417,140669616,3.8766,1.3893,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,INTRA-CELLULAR THERAPIES INC,ITCI,46116X101,1288328,107601155,2.9653,1.2181,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CENTESSA PHARMACEUTICALS PLC,CNTA,152309100,6349220,106349435,2.9308,5.4615,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,PRAXIS PRECISION MEDICINES I,PRAX,74006W207,1329735,102336406,2.8202,7.0414,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ARTIVION INC,CRY,228903100,2793703,79871969,2.2011,7.3788,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,MEIRAGTX HLDGS PLC,MGTX,G59665102,12581103,76583589,2.1105,17.5632,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,EDGEWISE THERAPEUTICS INC,EWTX,28036F105,2685537,71703838,1.976,2.8626,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,SOLENO THERAPEUTICS INC,SLNO,834203309,1501040,67471748,1.8594,3.5842,2024-12-31,2025-02-14,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
Perceptive Advisors LLC,0001224962,IMMATICS N.V,IMTX,N44445109,9383456,66716372,1.8386,8.8513,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,INSULET CORP,PODD,45784P101,232269,60638468,1.6711,0.3312,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,SPYRE THERAPEUTICS INC,SYRE,00773J202,2574723,59939551,1.6518,5.0594,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ASTRIA THERAPEUTICS INC,ATXS,04635X102,6485420,57979654,1.5978,11.4815,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,EVOLUS INC,EOLS,30052C107,5145846,56810140,1.5656,8.1487,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,AXSOME THERAPEUTICS INC,AXSM,05464T104,664074,56187301,1.5484,1.3794,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CARGO THERAPEUTICS INC,CRGX,14179K101,3683004,53108917,1.4636,7.727,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,IMMUNOVANT INC,IMVT,45258J102,2139199,52987959,1.4603,1.456,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,PROTAGONIST THERAPEUTICS INC,PTGX,74366E102,1271662,49086153,1.3527,2.0588,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,APOGEE THERAPEUTICS INC,APGE,03770N101,1047232,47439610,1.3074,1.8974,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ALDEYRA THERAPEUTICS INC,ALDX,01438T106,9275851,46286496,1.2756,15.5818,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,JANUX THERAPEUTICS INC,JANX,47103J105,817895,43790098,1.2068,1.4972,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ARGENX SE,ARGX,04016X101,67471,41494665,1.1435,0.1123,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,VIKING THERAPEUTICS INC,VKTX,92686J106,995894,40074775,1.1044,0.8979,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,PRAXIS PRECISION MEDICINES I,PRAX,74006W207,500000,38480000,1.0604,2.6477,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,AKERO THERAPEUTICS INC,AKRO,00973Y108,1185592,32983169,0.909,1.7073,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,INTUITIVE SURGICAL INC,ISRG,46120E602,63119,32945593,0.9079,0.0177,2024-12-31,2025-02-14,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Perceptive Advisors LLC,0001224962,ACRIVON THERAPEUTICS INC,ACRV,004890109,5360858,32272365,0.8894,14.0686,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ZYMEWORKS INC,ZYME,98985Y108,2130020,31183493,0.8594,2.8083,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,CELCUITY INC,CELC,15102K100,2362279,30922232,0.8522,5.5202,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,VIRIDIAN THERAPEUTICS INC,VRDN,92790C104,1486508,28496358,0.7853,2.238,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,SOLID BIOSCIENCES INC,SLDB,83422E204,6906646,27626584,0.7613,16.9211,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,AMYLYX PHARMACEUTICALS INC,AMLX,03237H101,6774348,25607035,0.7057,9.9489,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,PROCEPT BIOROBOTICS CORP,PRCT,74276L105,290659,23403863,0.645,0.5588,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,NAUTILUS BIOTECHNOLOGY INC,NAUT,63909J108,12594211,21158274,0.5831,10.039,2024-12-31,2025-02-14,LABORATORY ANALYTICAL INSTRUMENTS
Perceptive Advisors LLC,0001224962,CONTINEUM THERAPEUTICS INC,CTNM,21217B100,1441249,21114298,0.5819,7.4472,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,NATERA INC,NTRA,632307104,125000,19787500,0.5453,0.101,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
Perceptive Advisors LLC,0001224962,INHIBIKASE THERAPEUTICS INC,IKT,45719W205,5925000,19256250,0.5307,24.9871,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ORCHESTRA BIOMED HLDGS INC,OBIO,68572M106,4592556,18370224,0.5063,12.2073,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,PENUMBRA INC,PEN,70975L107,73338,17416308,0.48,0.1899,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Perceptive Advisors LLC,0001224962,SEPTERNA INC,,81734D104,750000,17175000,0.4733,0.0,2024-12-31,2025-02-14,
Perceptive Advisors LLC,0001224962,ORUKA THERAPEUTICS INC,ORKA,687604108,845567,16395544,0.4518,2.1069,2024-12-31,2025-02-14,
Perceptive Advisors LLC,0001224962,INHIBRX BIOSCIENCES INC,INBX,45720N103,1064026,16386000,0.4516,6.8789,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,ADMA BIOLOGICS INC,ADMA,000899104,890280,15268302,0.4208,0.3795,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Perceptive Advisors LLC,0001224962,BRIGHT MINDS BIOSCIENCES INC,DRUG,10919W405,403649,14539437,0.4007,9.0443,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Perceptive Advisors LLC,0001224962,ARVINAS INC,ARVN,04335A105,740749,14200158,0.3913,1.0274,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
